id,name_vi,region,category,meal_types,prep_time_min,cook_time_min,difficulty,calories,protein_g,carbs_g,fat_g,fiber_g,sodium_mg,sugar_g,price_est_vnd_min,price_est_vnd_max,diet_tags,allergens,taste_profile,spice_level,servings,image_url,description,ingredients,utensils,steps,suitable_for,avoid_for
com-nieu-dap,Cơm niêu đập,Nam,main,"lunch, dinner",20,40,medium,420,8,72,10,1,380,1,40000,90000,balanced,Không,"Giòn rụm rôm rốp ngoài, Bùi dẻo thơm hạt cơm bên trong, Thơm bơ mỡ hành",0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRs-hioecQAwr3I2PlTznr6CjE-EzoTzuDUsA&s,"Trải nghiệm ẩm thực độc đáo đầy thú vị tại các quán cơm niêu Việt Nam, cơm được nấu chín se cháy vàng giòn rụm đều quanh thành niêu đất nhỏ, đập vỡ niêu lấy mảng cơm giòn rưới mỡ hành thơm nức.","Gạo tám thơm dẻo: 300g, mỡ heo hoặc dầu ăn ngon: 2 muỗng canh, Hành lá tươi cắt nhỏ: 30g, Nước lọc tinh khiết sạch nấu cơm, Niêu đất nhỏ","Niêu đất nhỏ, Bếp than lò nướng nhiệt cao, Búa nhỏ đập niêu gỗ, Đĩa phẳng lớn","Gạo vo sạch để ráo cho vào niêu đất thêm nước lượng vừa đủ ít hơn nấu cơm thường đậy kín nắp đất nung cố định chắc, Đặt niêu đất lên bếp than lửa hồng hoặc lò nướng nhiệt độ cao nấu sôi rồi hạ lửa nhỏ vùi tro nóng xoay liên tục thành niêu se cháy vàng, Đun xoay liên tục dứt khoát trong 35 đến 40 phút cho hạt cơm bám quanh lòng niêu se lớp vỏ cháy vàng ruộm giòn tan rôm rốp ráo bên trong mềm, Làm mỡ hành dội dầu đun sôi vào hành lá thái nhỏ béo ngậy tỏa hương thơm lừng đậm đà hạt muối tiêu ngào đường dịu, Khi ăn phục vụ dùng búa gỗ nhỏ gõ đập nhẹ ngoài thành niêu đất cho vỡ vụn tách lấy nguyên khối mảng cơm cháy giòn rụm vàng ruộm óng ả ra đĩa lớn, Rưới ngập tràn hỗn hợp mỡ hành hành phi béo ngậy lên khắp đĩa cơm cháy đập giòn rôm rốp cắt miếng vừa ăn nóng kèm kho quẹt cá kho tộ cực hao cơm","Bữa cơm liên hoan gia đình bè bạn họp mặt trải nghiệm văn hóa ẩm thực truyền thống Việt Nam độc đáo, Mọi lứa tuổi ưa giòn rụm","Người răng yếu nhai đồ cứng khó khăn nặng, Người ăn kiêng cắt giảm tối đa tinh bột mỡ động vật dầu rán"
canh-mang-tuoi-nau-vit,Canh măng tươi nấu vịt,Bắc,main,"lunch, dinner",20,40,easy,380,22,8,24,2,720,2,80000,150000,balanced,Thịt vịt,"Ngọt thanh, Đậm đà, Thơm măng tươi",1,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQa8e41D0h6r4B_3KnFAnSn3UKAvaK6nE2Lvw&s,Món canh ấm áp đậm đà đưa cơm với thịt vịt xiêm béo ngọt hầm cùng măng tươi giòn sần sật thanh nhiệt cơ thể.,"Thịt vịt xiêm: 1kg, Măng tươi: 400g, Hành tím băm: 2 muỗng canh, Gừng tươi: 1 củ, Hành lá rau mùi tàu: 30g, Gia vị mắm muối tiêu: 1 ít","Nồi hầm lớn, Dao thái, Thớt sạch","Thịt vịt xát muối gừng rượu trắng khử mùi hôi chặt miếng vừa ăn, Măng tươi luộc qua với nước muối vài lần để khử độc và vị đắng gắt rồi xắt miếng vừa ăn, Phi thơm hành tím băm trút thịt vịt vào xào săn cho cháy cạnh, Cho măng tươi vào đảo đều cùng thịt vịt nêm nước mắm hạt nêm cho thấm vị, Đổ nước lọc ngập mặt thịt đun sôi rồi hạ lửa nhỏ ninh liu riu hớt bọt liên tục trong 30 phút đến khi thịt vịt chín mềm nhừ, Nêm nếm lại gia vị cho vừa miệng rắc hành lá mùi tàu xắt nhỏ rồi múc ra tô ăn nóng","Bữa cơm gia đình ngày mưa lạnh, Người cần bổ sung năng lượng","Người bị bệnh gout, Người mỡ máu cao"
banh-tai-heo-phu-tho,Bánh tai heo Phú Thọ,Bắc,snack,"breakfast, snack",45,30,medium,240,8,38,6,1,420,1,5000,15000,balanced,Không,"Bùi dẻo, Thơm thịt heo hành tím, Đậm đà dịu nhẹ",0,2,https://cdn.tgdd.vn/2021/11/CookRecipe/Avatar/1200-13.jpg,"Món bánh dân dã vùng đất tổ Phú Thọ có hình dáng cong cong như chiếc tai heo, làm bằng bột gạo tẻ dẻo bùi ôm lấy nhân thịt heo băm đậm đà.","Gạo tẻ ngon hạt tròn: 500g, Thịt ba chỉ hoặc nạc vai heo: 200g, Hành tím: 50g, Muối: 1 muỗng cà phê, Tiêu đen xay: 1 muỗng cà phê, Hạt nêm: 1 muỗng cà phê","Máy xay bột mịn, Nồi hấp cách thủy, Thau nhào bột, Dao thớt","Gạo tẻ ngâm nước vài tiếng đem xay mịn với nước lọc rồi ép ráo để thu được khối bột dẻo dính tinh khiết, Thịt heo băm nhỏ trộn hành tím băm muối tiêu hạt nêm rồi xào sơ qua làm nhân bánh, Nhào khối bột gạo tẻ thật kỹ rồi chia thành từng viên nhỏ nặn dẹt tròn, Cho nhân thịt heo vào giữa miếng bột gập đôi bột lại miết nhẹ mép bánh tạo hình cong dẹt giống chiếc tai heo, Xếp lần lượt bánh tai vào xửng hấp cách thủy trên lửa lớn trong vòng 30 phút đến khi vỏ bột chín chuyển màu trắng trong dẻo bùi","Ăn sáng bình dân mộc mạc, Quà quê truyền thống mọi lứa tuổi",Người thực hiện chế độ ăn kiêng tinh bột
canh-mit-non-nau-tom,Canh mít non nấu tôm,Trung,main,"lunch, dinner",20,20,easy,210,14,15,5,3,560,2,25000,50000,"light, balanced","Tôm, Hải sản","Ngọt bùi mộc mạc, Thanh mát, Thơm rau lốt",0,3,https://cdn.tgdd.vn/Files/2021/09/21/1384312/cach-nau-canh-mit-non-tom-tuoi-va-la-lot-thom-ngon-chuan-vi-202206061513171828.jpg,Món canh mộc mạc đậm tình quê miền Trung với mít non bùi béo kết hợp tôm tươi ngọt nước tự nhiên và hương rau lốt thơm nồng nàn.,"Mít non tước vỏ: 300g, Tôm tươi luộc lột vỏ: 150g, Lá rau lốt tươi: 50g, Hành tím băm: 1 muỗng canh, Gia vị mắm muối hạt nêm: 1 ít","Nồi nấu canh, Dao thái sợi, Thớt sạch","Mít non tước bỏ sạch vỏ gai ngoài ngâm nước vo gạo cho bớt mủ rồi thái lát mỏng xắt sợi vừa ăn, Tôm tươi bóc vỏ rút chỉ đen giã nhuyễn quết chút hành băm và tiêu muối hạt nêm, Phi thơm hành tím băm trút tôm giã vào xào nhanh trên lửa lớn cho săn dậy mùi ngọt, Đổ nước lọc vào nồi nấu đun sôi sùng sục, Thả mít non xắt sợi vào nồi đun lửa vừa đến khi thớ mít chín mềm bùi dẻo, Nêm nước mắm muối hạt nêm cho canh vừa vị thanh nhạt, Thả rau lốt xắt sợi vào đảo đều đun sôi bùng lại trong 1 phút rồi múc ra tô lớn thưởng thức","Bữa cơm thanh mát giải nhiệt ngày hè, Mọi lứa tuổi gia đình",Người dị ứng hải sản tôm
bun-hen-xu-hue,Bún hến xứ Huế,Trung,main,"breakfast, lunch, dinner",30,30,medium,360,14,55,8,2,780,2,20000,35000,balanced,"Hến, Thủy sản","Đậm đà vị mắm ruốc, Chua cay xé lưỡi, Ngọt thanh nước hến",3,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBI2kLvFdqZIFwDI57sYjxSBkH6mtrAG3oOQ&s,"Đặc sản bình dân cố đô Huế, bún nguội trộn thịt hến xào đậm đà, da heo chiên giòn, bắp chuối, rau muống chẻ chan mắm ruốc cay nồng xé lưỡi kèm súp hến ngọt ấm.","Thịt hến tươi luộc: 150g, Bún tươi sợi nhỏ: 150g, Nước luộc hến trong: 300ml, Mắm ruốc Huế ngon: 1 muỗng canh, Da heo chiên giòn: 20g, Bắp chuối bào, rau muống chẻ, hành tỏi băm, ớt sa tế, đậu phộng rang","Chảo xào hến, Nồi đun súp, Tô lòng sâu lớn, Chày cối","Hến rửa thật sạch cát bẩn rồi đem xào săn trên chảo với hành tỏi băm và gia vị tiêu mắm đậm đà, Nước luộc hến gạn lấy phần nước trong đun sôi nêm chút gừng sả băm và mắm ruốc giữ độ nóng ngọt, Làm sạch xắt mịn rau ăn kèm gồm bắp chuối môn dọc mùng rau muống chẻ, Xếp rau sống và bún tươi sợi nhỏ vào đáy tô lòng sâu lớn, Múc thịt hến xào rắc đậu phộng rang hành phi da heo chiên giòn sa tế ớt lên mặt tô bún, Chan một ít mắm ruốc Huế pha loãng mặn ngọt vào tô trộn đều, Thực khách dùng kèm bát nước súp hến ngọt thanh nóng hổi bốc khói kế bên","Người mê vị cay nồng đậm vị cố đô, Khám phá đặc sản xứ Huế","Người đau dạ dày nặng nhạy cảm vị chua cay mặn, Người dị ứng thủy sản"
canh-bap-cai-cuon-thit,Canh bắp cải cuộn thịt,Bắc,main,"lunch, dinner",20,15,easy,220,16,12,10,2,510,3,25000,50000,"light, balanced, low-fat",Không,"Thanh nhẹ ngọt dịu, Thơm mộc mạc",0,3,https://i.ex-cdn.com/nongnghiepmoitruong.vn/files/dungct/2021/06/23/mon-ngon-moi-ngay-canh-bap-cai-cuon-thit-bam-093613_20210623_524.jpg,"Món canh thanh đạm bổ dưỡng mát lành với lá bắp cải cuộn chặt nhân thịt heo băm nhuyễn mộc nhĩ hành củ, nấu trong nước súp ngọt lịm tự nhiên.","Lá bắp cải trắng bản lớn: 10 lá, Thịt heo băm nhỏ: 200g, Mộc nhĩ ngâm nở băm nhỏ: 20g, Hành lá tươi nguyên cọng: 10 cọng, Hành tím băm: 1 muỗng canh, Gia vị tiêu muối hạt nêm","Nồi nấu canh, Dao thái thớt, Tô trộn nhân bánh","Lá bắp cải cắt bớt phần cuống dày cứng đem trần sơ qua nước sôi cho mềm dẻo hành lá trần sơ làm dây buộc, Trộn đều thịt heo băm mộc nhĩ hành tím băm muối tiêu hạt nêm làm hỗn hợp nhân đậm đà, Trải phẳng lá bắp cải múc một muỗng nhân thịt vào giữa cuộn tròn chặt tay gập mép hai đầu, Dùng cọng hành lá đã trần buộc cố định chặt quanh cuốn bắp cải, Đun sôi nồi nước lọc hoặc nước dùng xương nêm gia vị thanh nhạt vừa miệng, Thả lần lượt các cuộn bắp cải thịt vào nồi đun lửa vừa trong mười lăm phút cho chín thấu nhân trong, Múc canh ra tô rắc hành lá tiêu xay ăn nóng","Bữa cơm thanh nhiệt giải độc cơ thể ngày hè, Chế độ ăn lành mạnh ít béo",Không
cha-ca-la-vong,Chả cá Lã Vọng,Bắc,main,"lunch, dinner",30,20,medium,450,28,12,32,1,820,2,150000,300000,balanced,"Cá, Mắm tôm, Đậu phộng","Bùi béo ngậy, Đậm đà mắm tôm, Thơm nức thì là củ nghệ",1,2,https://i-giadinh.vnecdn.net/2025/12/01/Cha-ca-la-vong-7-vnexpress-176-8776-9111-1764583068.jpg,"Tinh hoa ẩm thực Hà Thành cổ kính, phi lê cá lăng nướng nghệ vàng ruộm rồi đảo nóng trên chảo mỡ cùng thật nhiều thì là, hành hoa chấm mắm tôm béo ngậy bùi thơm.","Phi lê cá lăng tươi: 500g, Nghệ tươi giã nhỏ: 2 muỗng canh, Riềng tươi giã: 1 muỗng canh, Mẻ chua: 2 muỗng canh, Mắm tôm ngon đặc sản: 3 muỗng canh, Thì là hành hoa nguyên cọng: 150g, Đậu phộng rang, bún tươi sợi nhỏ","Chảo gang lòng nông phục vụ tại bàn, Vỉ nướng than hoa, Bếp cồn nhỏ, Dao thái thớt","Cá lăng lọc bỏ xương cắt miếng vuông dày vừa ăn đem ướp nước cốt nghệ riềng mẻ chua mắm tôm tiêu đường trong 30 phút, Kẹp cá vào vỉ nướng sơ trên bếp than hoa cho săn chắc thịt chín tái và xém vàng đều hai mặt, Chuẩn bị chảo gang nóng trên bếp cồn tại bàn ăn cho một lượng mỡ heo hoặc dầu ăn đun sôi sùng sục, Trút cá nướng vào chảo đảo nhẹ tay rải ngập tràn hành hoa nguyên cọng và rau thì là cắt khúc dài vào đảo cùng béo ngậy, Khi rau vừa chín tái tỏa hương thơm nức mũi gắp miếng cá cùng rau thì là ra chén bún tươi, Rưới mắm tôm ngon đã đánh bông chanh đường cay nồng rắc đậu phộng rang giã dập rồi thưởng thức","Tiệc tiếp khách sang trọng, Khám phá văn hóa ẩm thực Hà Nội","Người béo phì kiêng đồ dầu mỡ nhiều chất béo, Người không ăn được mắm tôm"
nom-hoa-chuoi-tai-heo,Nộm hoa chuối tai heo,Bắc,main,"lunch, dinner, snack",25,15,easy,290,15,12,18,3,640,4,35000,65000,"light, balanced",Đậu phộng,"Chua ngọt thanh mát, Giòn sần sật tai heo, Chát nhẹ hoa chuối bùi bùi",1,3,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhbncYqFF5qZE5FhAU2sjRr1Sa0SlvXNBVew&s,"Món khai vị thanh mát giòn tai ngon miệng vị chua ngọt hài hòa, hoa chuối bào sợi mỏng kết hợp tai heo luộc giòn sần sật và đậu phộng rang bùi béo bùi bùi.","Hoa chuối bào mỏng: 300g, Tai heo sạch trắng: 1 cái, Cà rốt bào sợi: 50g, Nước mắm ngon: 3 muỗng canh, Nước cốt chanh đường tỏi ớt băm nhuyễn, Đậu phộng rang giã dập, rau thơm rau răm","Tô trộn lớn sạch, Dao thái sắc, Chậu ngâm chanh đá","Tai heo bóp muối giấm luộc chín với gừng vớt ra ngâm ngay vào nước đá lạnh cho trắng giòn rồi thái lát thật mỏng, Hoa chuối bào sợi mỏng ngâm ngay vào chậu nước pha chanh muối loãng để không bị thâm và bớt chát rồi vớt ra vắt ráo nước, Pha nước sốt nộm trộn chua ngọt mặn cay cân bằng từ nước cốt chanh tươi đường cát tỏi ớt băm và nước mắm ngon, Cho hoa chuối tai heo cà rốt xắt sợi rau thơm vào tô trộn lớn sạch, Rưới nước sốt trộn đều bóp thấu nhẹ tay liên tục trong năm phút cho các nguyên liệu ngấm đượm vị sốt, Bày nộm ra đĩa rắc đậu phộng rang giã dập hành phi thưởng thức mát giòn xôm xốp","Món khai vị mâm cỗ liên hoan tụ họp, Bữa ăn giải nhiệt thanh nhiệt mùa hè",Người đau dạ dày nặng nhạy cảm đồ chua
banh-tet-tra-cuon,Bánh tét Trà Cuôn,Nam,main,"breakfast, lunch, dinner",60,480,hard,460,14,68,16,2,520,1,60000,120000,balanced,Trứng muối,"Bùi béo đậm đà, Thơm nếp ngon lá ngót dẻo quánh dính",0,6,https://cdn.tgdd.vn/Files/2020/10/15/1299133/mua-banh-tet-tra-cuon-o-tphcm-o-dau-202201050943262616.jpg,"Đặc sản Trà Vinh nức tiếng lừng danh phương Nam, đòn bánh gói chắc tay, nếp xanh nhuộm nước lá ngót, nhân đậu xanh bùi béo, thịt mỡ và trứng muối béo ngậy đậm đà.","Gạo nếp ngon dẻo: 1kg, Nước cốt lá ngót tạo màu xanh: 100ml, Đậu xanh tách vỏ luộc nhuyễn: 300g, Thịt ba chỉ heo mỡ nhiều: 300g, Lòng đỏ trứng muối: 6 quả, Lá chuối sạch gói bánh, dây lạt tre","Nồi luộc bánh cỡ lớn, Thau trộn nếp, Lạt tre buộc chặt","Gạo nếp vo sạch trộn đều với nước cốt lá ngót tạo màu xanh đậm tự nhiên xóc chút muối hạt cho đậm đà, Thịt ba chỉ heo cắt thỏi dài bằng đòn bánh ướp muối đường nhiều tiêu sọ cho mỡ trong dẻo bùi, Đậu xanh hấp chín giã mịn bao bọc quanh nhân thịt heo trứng muối vo tròn thỏi dài, Trải nhiều lớp lá chuối sạch phẳng ra dàn đều một lớp nếp xanh rồi đặt đòn nhân đậu xanh thịt trứng muối vào giữa, Khéo léo cuộn tròn chặt tay đòn bánh tét gấp kín hai đầu buộc lạt tre cố định chắc chắn quanh thân bánh, Xếp bánh vào nồi lớn đổ ngập nước luộc liên tục lửa củi từ 8 đến 10 tiếng cho nếp chín nhừ dẻo quánh, Vớt bánh ra rửa nước lạnh treo thoáng ráo cắt khoanh thưởng thức","Dịp lễ Tết cổ truyền sum họp, Quà biếu đặc sản phương Nam ý nghĩa","Người tiểu đường, Người thừa cân béo phì kiêng mỡ động vật"
goi-ngo-sen-tai-heo,Gỏi ngó sen tai heo,Nam,main,"lunch, dinner, snack",20,15,easy,270,14,16,12,2,580,5,40000,80000,"light, balanced",Đậu phộng,"Chua ngọt giòn mát sảng khoái, Đậm đà thơm mỡ hành",1,3,https://cdn2.fptshop.com.vn/unsafe/1920x0/filters:format(webp):quality(75)/2023_10_23_638336964714581762_goi-ngo-sen-tai-heo.jpg,"Món nộm giải nhiệt giòn tan bắt miệng Nam Bộ, ngó sen trắng muốt ngấm sốt chua ngọt phối hợp tai heo luộc thái mỏng giòn sật và đậu phộng bùi béo bùi bùi.","Ngó sen tươi sạch: 200g, Tai heo luộc chín trắng: 1 cái, Cà rốt bào sợi: 50g, Nước mắm tỏi ớt chanh đường trộn gỏi, Đậu phộng rang chín, rau răm rau húng tươi","Tô trộn lớn sạch, Chậu ngâm đá chanh, Dao thái sắc mỏng","Tai heo luộc chín xắt lát thật mỏng ngâm nước đá loãng cho trắng giòn ráo nước, Ngó sen chẻ đôi tước sợi ngâm chậu nước giấm chanh đá lạnh cho trắng phau giòn xốp vắt ráo bóp chút đường cát, Pha nước sốt mắm gỏi keo tương gồm mắm ngon đường cát nước tắc chanh tươi tỏi ớt giã nhuyễn chua ngọt vừa vặn, Cho ngó sen tai heo cà rốt xắt sợi vào tô trộn lớn rưới nước sốt mắm vào trộn đều tay nhẹ nhàng bóp thấu nhẹ mười phút, Thả rau răm húng lủi xắt nhỏ vào trộn sơ một lượt dứt khoát cho thấm vị, Bày gỏi ngó sen ra đĩa rắc đậu phộng rang giã dập hành phi ăn kèm bánh phồng tôm chiên giòn","Món khai vị bàn tiệc gia đình liên hoan, Giải nhiệt giải ngấy cơ thể ngày hè",Người bị loét dạ dày nhạy cảm vị chua mặn
banh-phu-the-bac-ninh,Bánh phu thê Bắc Ninh,Bắc,snack,snack,45,30,hard,260,3,58,4,1,90,18,5000,15000,vegetarian,"Mè, Đậu xanh","Ngọt bùi béo ngậy, Giòn sần sật đu đủ, Dẻo dính dai",0,4,https://cdn3.ivivu.com/2022/12/banh-phu-the-dinh-bang-ivivu-13.jpg,"Món bánh cưới hỏi truyền thống làng Đình Bảng - Bắc Ninh, bột nếp lọc nhuộm màu quả dành dành vàng óng dai dẻo sần sật sợi đu đủ ôm nhân đậu xanh dừa bùi béo ngậy.","Bột nếp lọc tinh khiết: 300g, Nước quả dành dành tạo màu vàng: 50ml, Đu đủ xanh bào sợi ngâm giòn: 50g, Đậu xanh không vỏ sên nhuyễn: 150g, Đường cát phèn: 120g, Sợi dừa nạo mỡ heo ngào đường, Hộp lá dừa khuôn bánh","Nồi quấy bột dầy, Khuôn hộp lá dừa vuông, Xửng hấp cách thủy, Đũa cả lớn","Hòa bột nếp lọc với nước quả dành dành tạo màu vàng tươi óng nước đường cát và sợi đu đủ xanh vắt ráo nước hoàn toàn, Đun nhỏ lửa quấy bột đều tay liên tục trên chảo đến khi hỗn hợp bột đặc nửa sống nửa chín dẻo quánh se lại, Đậu xanh hấp chín giã mịn sên với đường trộn sợi dừa nạo mỡ heo hạt lựu ngào đường làm nhân viên tròn dẹt, Lót lá chuối phết dầu vào khuôn lá dừa vuông nhỏ múc một lớp bột vàng đặt nhân đậu xanh dừa vào phủ tiếp lớp bột vàng kín nhân, Đậy nắp hộp lá dừa xếp vuông vắn vào xửng hấp cách thủy trên lửa lớn hông chín, Hấp trong vòng 30 phút đến khi bột bánh chín hoàn toàn trong suốt nhìn thấu nhân dẻo dai sần sật đầu lưỡi","Đám cưới dạm ngõ đám hỏi truyền thống, Quà biếu ý nghĩa đậm đà nét đẹp Kinh Bắc mọi lứa tuổi",Bệnh nhân tiểu đường tăng đường huyết nặng
